OrderID,CustomerID,ProductID,StoreID,OrderDate,Quantity,DiscountPct,PaymentMethod,OrderStatus,ShippingDays,SalesRep,Month,Year,Quarter,ProductName,Category,Brand,CostPrice,SellingPrice,CustomerName,Gender,Age,City,State,Segment,JoinDate,Revenue,DiscountAmount,FinalSales,Cost,Profit
8405,268,61,STR002,12-06-2024,2,0,Credit Card,Delivered,7,Neha Kapoor,June,2024,2,MX Master 5,Accessories,Logitech,43257,50291.08,Sai Reddy,Female,57,Bengaluru,Karnataka,Gold,19-04-2023,100582.16,0,100582.16,86514,14068.16
8406,496,19,STR001,23-04-2025,3,5,UPI,Delivered,1,Fatima Khan,April,2025,2,Inspiron 3,Laptop,Dell,36419,44362.73,Harini Sharma,Female,33,Bengaluru,Karnataka,Gold,08-01-2022,133088.19,6654.4095,126433.7805,109257,17176.7805
8407,248,68,STR005,30-07-2025,1,20,Net Banking,Delivered,5,Arun Prakash,July,2025,3,Nord 4,Phone,OnePlus,19799,26436.28,Arjun Iyer,Male,43,Mumbai,Maharashtra,Gold,22-04-2022,26436.28,5287.256,21149.024,19799,1350.024
8408,499,7,STR004,18-06-2024,3,15,UPI,Cancelled,7,Arun Prakash,June,2024,2,iPhone 7,Phone,Apple,3371,4256.5,Arjun Gupta,Male,37,Bengaluru,Karnataka,Premium,21-10-2024,12769.5,1915.425,10854.075,10113,741.075
8409,9,38,STR004,23-01-2025,4,0,Cash,Delivered,2,Neha Kapoor,January,2025,1,ThinkPad 6,Laptop,Lenovo,15218,19569.62,Aarav Patel,Male,43,Hyderabad,Telangana,Regular,19-08-2023,78278.48,0,78278.48,60872,17406.48
8410,467,5,STR003,28-10-2024,1,20,Credit Card,Delivered,6,Neha Kapoor,October,2024,4,iPhone 5,Phone,Apple,20211,24035.7,Nisha Joseph,Female,31,Bengaluru,Karnataka,Premium,10-06-2024,24035.7,4807.14,19228.56,20211,-982.44
8411,461,70,STR002,07-07-2025,4,0,Debit Card,Delivered,2,Divya Iyer,July,2025,3,Nord 6,Phone,OnePlus,42323,53920.64,Priya Singh,Male,61,Delhi,Delhi,Premium,06-04-2022,215682.56,0,215682.56,169292,46390.56
8412,448,58,STR002,27-01-2024,3,20,Debit Card,Returned,2,Arun Prakash,January,2024,1,MX Master 2,Accessories,Logitech,37708,44869.98,Ananya Joseph,Male,39,Coimbatore,Tamil Nadu,Gold,22-04-2022,134609.94,26921.988,107687.952,113124,-5436.048
8413,93,10,STR005,29-04-2025,4,5,Cash,Delivered,4,Divya Iyer,April,2025,2,Galaxy 2,Phone,Samsung,55596,69389.02,Sanjay Sharma,Male,57,Mumbai,Maharashtra,Regular,01-05-2023,277556.08,13877.804,263678.276,222384,41294.276
8414,376,4,STR005,25-02-2024,1,0,UPI,Returned,7,Divya Iyer,February,2024,1,iPhone 4,Phone,Apple,15478,18350.02,Aditya Das,Male,44,Delhi,Delhi,Premium,03-03-2024,18350.02,0,18350.02,15478,2872.02
8415,213,10,STR004,09-05-2025,1,20,Credit Card,Delivered,1,Suresh Reddy,May,2025,2,Galaxy 2,Phone,Samsung,55596,69389.02,Rohit Bose,Female,19,Delhi,Delhi,Regular,23-08-2022,69389.02,13877.804,55511.216,55596,-84.784
8416,37,65,STR002,02-01-2024,1,15,Net Banking,Delivered,7,Fatima Khan,January,2024,1,Nord 1,Phone,OnePlus,13906,17731.91,Harini Patel,Male,37,Mumbai,Maharashtra,Regular,11-09-2024,17731.91,2659.7865,15072.1235,13906,1166.1235
8417,93,63,STR001,06-10-2025,3,5,Credit Card,Delivered,1,Pooja Nair,October,2025,4,MX Master 7,Accessories,Logitech,3106,3650.12,Sanjay Sharma,Male,57,Mumbai,Maharashtra,Regular,01-05-2023,10950.36,547.518,10402.842,9318,1084.842
8418,283,18,STR001,26-12-2024,4,0,Net Banking,Delivered,6,Divya Iyer,December,2024,4,Inspiron 2,Laptop,Dell,35819,48116.74,Kavya Joseph,Female,35,Delhi,Delhi,Silver,19-08-2023,192466.96,0,192466.96,143276,49190.96
8419,243,54,STR004,19-07-2025,1,0,Credit Card,Delivered,5,Amit Shah,July,2025,3,Airdopes 6,Accessories,Boat,59863,78446.03,Priya Mohan,Female,23,Hyderabad,Telangana,Premium,03-09-2022,78446.03,0,78446.03,59863,18583.03
8420,99,72,STR001,31-08-2025,1,5,Credit Card,Delivered,2,Arun Prakash,August,2025,3,Nord 8,Phone,OnePlus,47814,57070.17,Vikram Singh,Female,41,Hyderabad,Telangana,Gold,16-09-2024,57070.17,2853.5085,54216.6615,47814,6402.6615
8421,183,22,STR002,31-12-2025,4,20,Credit Card,Delivered,1,Arun Prakash,December,2025,4,Inspiron 6,Laptop,Dell,24181,32590.68,Vikram Das,Female,44,Hyderabad,Telangana,Regular,19-10-2023,130362.72,26072.544,104290.176,96724,7566.176
8422,396,63,STR003,01-12-2024,2,10,Credit Card,Delivered,4,Arun Prakash,December,2024,4,MX Master 7,Accessories,Logitech,3106,3650.12,Priya Bose,Female,27,Hyderabad,Telangana,Silver,25-05-2024,7300.24,730.024,6570.216,6212,358.216
8423,478,48,STR001,16-10-2025,4,0,Net Banking,Delivered,5,Suresh Reddy,October,2025,4,UltraGear 8,Accessories,LG,48390,63076.87,Meera Kumar,Female,60,Mumbai,Maharashtra,Premium,16-08-2023,252307.48,0,252307.48,193560,58747.48
8424,238,9,STR001,05-12-2025,1,5,Net Banking,Delivered,7,Divya Iyer,December,2025,4,Galaxy 1,Phone,Samsung,24883,32840.12,Rohit Joseph,Female,27,Coimbatore,Tamil Nadu,Silver,29-07-2023,32840.12,1642.006,31198.114,24883,6315.114
8425,481,67,STR005,20-12-2024,2,20,Net Banking,Delivered,5,Suresh Reddy,December,2024,4,Nord 3,Phone,OnePlus,46349,54439.3,Aditya Sharma,Female,52,Chennai,Tamil Nadu,Silver,15-01-2024,108878.6,21775.72,87102.88,92698,-5595.12
8426,63,44,STR004,09-04-2025,3,0,Credit Card,Delivered,7,Neha Kapoor,April,2025,2,UltraGear 4,Accessories,LG,12857,15175.36,Harini Patel,Male,56,Mumbai,Maharashtra,Premium,26-02-2022,45526.08,0,45526.08,38571,6955.08
8427,235,34,STR005,01-02-2025,1,15,Cash,Delivered,1,Divya Iyer,February,2025,1,ThinkPad 2,Laptop,Lenovo,30092,38217.77,Vivaan Nair,Female,56,Delhi,Delhi,Silver,27-09-2024,38217.77,5732.6655,32485.1045,30092,2393.1045
8428,117,17,STR003,08-12-2024,2,5,Cash,Delivered,7,Arun Prakash,December,2024,4,Inspiron 1,Laptop,Dell,5674,6497.8,Nisha Kumar,Female,36,Bengaluru,Karnataka,Silver,25-05-2024,12995.6,649.78,12345.82,11348,997.82
8429,295,46,STR001,27-08-2025,4,5,UPI,Delivered,4,Suresh Reddy,August,2025,3,UltraGear 6,Accessories,LG,15465,20018.19,Aarav Sharma,Female,50,Mumbai,Maharashtra,Regular,06-04-2024,80072.76,4003.638,76069.122,61860,14209.122
8430,430,72,STR004,11-11-2024,2,15,Cash,Delivered,5,Neha Kapoor,November,2024,4,Nord 8,Phone,OnePlus,47814,57070.17,Meera Reddy,Female,28,Coimbatore,Tamil Nadu,Gold,05-08-2023,114140.34,17121.051,97019.289,95628,1391.289
8431,265,7,STR005,16-04-2025,2,10,Cash,Returned,5,Pooja Nair,April,2025,2,iPhone 7,Phone,Apple,3371,4256.5,Vivaan Iyer,Female,43,Mumbai,Maharashtra,Premium,03-06-2023,8513,851.3,7661.7,6742,919.7
8432,459,41,STR002,01-02-2024,3,5,Debit Card,Returned,2,Amit Shah,February,2024,1,UltraGear 1,Accessories,LG,22680,26326.2,Sneha Reddy,Female,21,Chennai,Tamil Nadu,Regular,05-01-2022,78978.6,3948.93,75029.67,68040,6989.67
8433,222,50,STR003,09-05-2024,1,0,Debit Card,Delivered,2,Neha Kapoor,May,2024,2,Airdopes 2,Accessories,Boat,42372,47748.19,Kavya Reddy,Female,34,Coimbatore,Tamil Nadu,Regular,04-02-2025,47748.19,0,47748.19,42372,5376.19
8434,484,39,STR001,21-06-2024,1,15,Net Banking,Delivered,6,Divya Iyer,June,2024,2,ThinkPad 7,Laptop,Lenovo,14846,18689.94,Kavya Reddy,Male,29,Hyderabad,Telangana,Regular,30-08-2022,18689.94,2803.491,15886.449,14846,1040.449
8435,484,28,STR004,20-08-2025,1,20,Credit Card,Delivered,2,Arun Prakash,August,2025,3,Pavilion 4,Laptop,HP,59519,72623.16,Kavya Reddy,Male,29,Hyderabad,Telangana,Regular,30-08-2022,72623.16,14524.632,58098.528,59519,-1420.472
8436,37,18,STR001,07-12-2024,2,0,Net Banking,Cancelled,1,Neha Kapoor,December,2024,4,Inspiron 2,Laptop,Dell,35819,48116.74,Harini Patel,Male,37,Mumbai,Maharashtra,Regular,11-09-2024,96233.48,0,96233.48,71638,24595.48
8437,159,32,STR003,28-12-2025,4,20,Credit Card,Delivered,7,Fatima Khan,December,2025,4,Pavilion 8,Laptop,HP,49596,65817.88,Diya Nair,Female,64,Hyderabad,Telangana,Gold,04-07-2024,263271.52,52654.304,210617.216,198384,12233.216
8438,16,60,STR003,19-09-2025,1,20,Cash,Delivered,4,Amit Shah,September,2025,3,MX Master 4,Accessories,Logitech,17334,20959.66,Aisha Reddy,Male,35,Mumbai,Maharashtra,Gold,10-02-2022,20959.66,4191.932,16767.728,17334,-566.272
8439,103,65,STR003,26-12-2024,2,10,Net Banking,Delivered,4,Fatima Khan,December,2024,4,Nord 1,Phone,OnePlus,13906,17731.91,Meera Patel,Male,45,Delhi,Delhi,Premium,29-05-2023,35463.82,3546.382,31917.438,27812,4105.438
8440,112,30,STR001,05-08-2025,2,20,UPI,Delivered,6,Amit Shah,August,2025,3,Pavilion 6,Laptop,HP,4465,5598.89,Ananya Nair,Female,19,Chennai,Tamil Nadu,Regular,29-07-2022,11197.78,2239.556,8958.224,8930,28.224
8441,186,10,STR004,18-01-2024,1,0,Cash,Delivered,7,Divya Iyer,January,2024,1,Galaxy 2,Phone,Samsung,55596,69389.02,Vikram Krishnan,Female,21,Bengaluru,Karnataka,Premium,04-08-2022,69389.02,0,69389.02,55596,13793.02
8442,408,47,STR005,02-02-2024,4,20,Net Banking,Delivered,5,Neha Kapoor,February,2024,1,UltraGear 7,Accessories,LG,4549,5454.61,Vikram Reddy,Female,31,Coimbatore,Tamil Nadu,Regular,28-04-2024,21818.44,4363.688,17454.752,18196,-741.248
8443,87,10,STR005,13-01-2024,4,10,UPI,Delivered,7,Arun Prakash,January,2024,1,Galaxy 2,Phone,Samsung,55596,69389.02,Rahul Krishnan,Female,26,Coimbatore,Tamil Nadu,Gold,08-01-2025,277556.08,27755.608,249800.472,222384,27416.472
8444,283,48,STR001,10-01-2025,2,5,Debit Card,Delivered,2,Divya Iyer,January,2025,1,UltraGear 8,Accessories,LG,48390,63076.87,Kavya Joseph,Female,35,Delhi,Delhi,Silver,19-08-2023,126153.74,6307.687,119846.053,96780,23066.053
8445,97,19,STR001,23-11-2024,1,5,UPI,Delivered,6,Suresh Reddy,November,2024,4,Inspiron 3,Laptop,Dell,36419,44362.73,Vivaan Singh,Male,42,Delhi,Delhi,Premium,13-12-2022,44362.73,2218.1365,42144.5935,36419,5725.5935
8446,110,45,STR005,01-10-2024,4,15,Cash,Delivered,2,Ramesh Kumar,October,2024,4,UltraGear 5,Accessories,LG,54174,70600.07,Kavya Joseph,Male,58,Hyderabad,Telangana,Gold,06-05-2023,282400.28,42360.042,240040.238,216696,23344.238
8447,290,52,STR001,03-08-2024,2,15,Credit Card,Delivered,7,Divya Iyer,August,2024,3,Airdopes 4,Accessories,Boat,43068,57726.31,Daniel Bose,Female,50,Hyderabad,Telangana,Gold,17-01-2024,115452.62,17317.893,98134.727,86136,11998.727
8448,398,59,STR005,25-06-2025,1,15,Credit Card,Delivered,2,Divya Iyer,June,2025,2,MX Master 3,Accessories,Logitech,58402,76473.86,Vivaan Patel,Male,37,Bengaluru,Karnataka,Gold,19-02-2022,76473.86,11471.079,65002.781,58402,6600.781
8449,72,66,STR002,26-05-2024,1,20,UPI,Delivered,3,Arun Prakash,May,2024,2,Nord 2,Phone,OnePlus,5118,6028.47,Harini Joseph,Male,51,Bengaluru,Karnataka,Silver,16-01-2025,6028.47,1205.694,4822.776,5118,-295.224
8450,424,24,STR004,21-04-2025,2,15,Cash,Delivered,6,Fatima Khan,April,2025,2,Inspiron 8,Laptop,Dell,8182,9189.04,Priya Singh,Female,57,Chennai,Tamil Nadu,Regular,10-08-2024,18378.08,2756.712,15621.368,16364,-742.632
8451,227,52,STR001,21-04-2025,1,0,Net Banking,Delivered,5,Amit Shah,April,2025,2,Airdopes 4,Accessories,Boat,43068,57726.31,Priya Kumar,Male,48,Hyderabad,Telangana,Silver,30-03-2024,57726.31,0,57726.31,43068,14658.31
8452,183,45,STR003,17-05-2025,3,15,Cash,Delivered,7,Neha Kapoor,May,2025,2,UltraGear 5,Accessories,LG,54174,70600.07,Vikram Das,Female,44,Hyderabad,Telangana,Regular,19-10-2023,211800.21,31770.0315,180030.1785,162522,17508.1785
8453,403,39,STR004,25-04-2024,2,10,UPI,Delivered,1,Amit Shah,April,2024,2,ThinkPad 7,Laptop,Lenovo,14846,18689.94,Nisha Gupta,Male,44,Coimbatore,Tamil Nadu,Silver,16-02-2023,37379.88,3737.988,33641.892,29692,3949.892
8454,162,32,STR005,01-08-2024,2,15,Credit Card,Delivered,3,Ramesh Kumar,August,2024,3,Pavilion 8,Laptop,HP,49596,65817.88,Aditya Patel,Male,20,Delhi,Delhi,Silver,12-09-2022,131635.76,19745.364,111890.396,99192,12698.396
8455,35,56,STR003,23-11-2025,3,10,Net Banking,Returned,7,Ramesh Kumar,November,2025,4,Airdopes 8,Accessories,Boat,8348,10530.92,Sanjay Sharma,Male,23,Mumbai,Maharashtra,Regular,25-08-2022,31592.76,3159.276,28433.484,25044,3389.484
8456,33,54,STR004,17-11-2024,3,15,Credit Card,Delivered,7,Arun Prakash,November,2024,4,Airdopes 6,Accessories,Boat,59863,78446.03,Sai Mohan,Female,40,Coimbatore,Tamil Nadu,Regular,27-08-2024,235338.09,35300.7135,200037.3765,179589,20448.3765
8457,496,56,STR002,04-06-2024,1,15,Net Banking,Delivered,2,Fatima Khan,June,2024,2,Airdopes 8,Accessories,Boat,8348,10530.92,Harini Sharma,Female,33,Bengaluru,Karnataka,Gold,08-01-2022,10530.92,1579.638,8951.282,8348,603.282
8458,194,47,STR004,23-09-2024,2,15,Debit Card,Delivered,4,Pooja Nair,September,2024,3,UltraGear 7,Accessories,LG,4549,5454.61,Sneha Verma,Male,30,Bengaluru,Karnataka,Gold,01-05-2022,10909.22,1636.383,9272.837,9098,174.837
8459,384,49,STR002,20-12-2025,4,20,Cash,Delivered,7,Arun Prakash,December,2025,4,Airdopes 1,Accessories,Boat,10008,13029.7,Ananya Joseph,Female,36,Delhi,Delhi,Gold,22-02-2025,52118.8,10423.76,41695.04,40032,1663.04
8460,235,7,STR005,06-05-2025,1,5,Cash,Delivered,7,Arun Prakash,May,2025,2,iPhone 7,Phone,Apple,3371,4256.5,Vivaan Nair,Female,56,Delhi,Delhi,Silver,27-09-2024,4256.5,212.825,4043.675,3371,672.675
8461,118,51,STR005,20-01-2025,1,20,Debit Card,Delivered,6,Arun Prakash,January,2025,1,Airdopes 3,Accessories,Boat,11515,15244.56,Nisha Menon,Male,47,Coimbatore,Tamil Nadu,Gold,10-06-2022,15244.56,3048.912,12195.648,11515,680.648
8462,267,39,STR001,16-09-2024,4,0,Net Banking,Returned,4,Pooja Nair,September,2024,3,ThinkPad 7,Laptop,Lenovo,14846,18689.94,Sai Menon,Female,59,Delhi,Delhi,Silver,05-07-2023,74759.76,0,74759.76,59384,15375.76
8463,290,58,STR002,11-02-2024,4,10,Debit Card,Delivered,6,Arun Prakash,February,2024,1,MX Master 2,Accessories,Logitech,37708,44869.98,Daniel Bose,Female,50,Hyderabad,Telangana,Gold,17-01-2024,179479.92,17947.992,161531.928,150832,10699.928
8464,58,9,STR002,13-03-2024,1,10,Credit Card,Delivered,6,Amit Shah,March,2024,1,Galaxy 1,Phone,Samsung,24883,32840.12,Aditya Singh,Male,29,Bengaluru,Karnataka,Gold,15-10-2022,32840.12,3284.012,29556.108,24883,4673.108
8465,266,65,STR001,02-06-2024,1,20,Debit Card,Delivered,7,Pooja Nair,June,2024,2,Nord 1,Phone,OnePlus,13906,17731.91,Ananya Iyer,Female,29,Coimbatore,Tamil Nadu,Gold,24-02-2023,17731.91,3546.382,14185.528,13906,279.528
8466,145,67,STR002,05-05-2024,4,15,Debit Card,Delivered,1,Arun Prakash,May,2024,2,Nord 3,Phone,OnePlus,46349,54439.3,Priya Verma,Male,48,Coimbatore,Tamil Nadu,Gold,10-07-2024,217757.2,32663.58,185093.62,185396,-302.38
8467,276,60,STR002,12-11-2024,4,20,UPI,Delivered,2,Neha Kapoor,November,2024,4,MX Master 4,Accessories,Logitech,17334,20959.66,Rahul Krishnan,Male,53,Mumbai,Maharashtra,Gold,26-09-2024,83838.64,16767.728,67070.912,69336,-2265.088
8468,469,53,STR004,30-07-2024,3,15,Cash,Delivered,4,Pooja Nair,July,2024,3,Airdopes 5,Accessories,Boat,21857,28526.76,Sneha Joseph,Female,60,Mumbai,Maharashtra,Premium,30-10-2024,85580.28,12837.042,72743.238,65571,7172.238
8469,287,61,STR002,18-12-2024,1,15,Credit Card,Delivered,6,Ramesh Kumar,December,2024,4,MX Master 5,Accessories,Logitech,43257,50291.08,Aarav Mohan,Female,33,Hyderabad,Telangana,Premium,28-03-2024,50291.08,7543.662,42747.418,43257,-509.582
8470,98,28,STR004,30-09-2025,4,10,Cash,Delivered,5,Arun Prakash,September,2025,3,Pavilion 4,Laptop,HP,59519,72623.16,Harini Menon,Male,45,Mumbai,Maharashtra,Premium,11-05-2024,290492.64,29049.264,261443.376,238076,23367.376
8471,125,51,STR004,22-03-2024,2,15,Cash,Delivered,1,Divya Iyer,March,2024,1,Airdopes 3,Accessories,Boat,11515,15244.56,Daniel Mohan,Male,65,Delhi,Delhi,Gold,10-03-2024,30489.12,4573.368,25915.752,23030,2885.752
8472,274,43,STR002,16-01-2025,2,5,UPI,Delivered,6,Fatima Khan,January,2025,1,UltraGear 3,Accessories,LG,7439,10002.48,Diya Reddy,Female,64,Coimbatore,Tamil Nadu,Premium,18-10-2022,20004.96,1000.248,19004.712,14878,4126.712
8473,346,36,STR005,16-07-2025,3,15,Credit Card,Cancelled,2,Fatima Khan,July,2025,3,ThinkPad 4,Laptop,Lenovo,38664,51499.94,Aarav Singh,Male,49,Delhi,Delhi,Gold,17-01-2025,154499.82,23174.973,131324.847,115992,15332.847
8474,191,67,STR002,14-10-2025,1,0,Net Banking,Delivered,3,Ramesh Kumar,October,2025,4,Nord 3,Phone,OnePlus,46349,54439.3,Diya Sharma,Female,29,Coimbatore,Tamil Nadu,Regular,21-06-2024,54439.3,0,54439.3,46349,8090.3
8475,55,21,STR002,12-10-2024,4,15,Net Banking,Delivered,2,Suresh Reddy,October,2024,4,Inspiron 5,Laptop,Dell,57290,67978.07,Arjun Reddy,Male,42,Chennai,Tamil Nadu,Regular,27-09-2023,271912.28,40786.842,231125.438,229160,1965.438
8476,147,27,STR003,03-02-2024,1,10,UPI,Delivered,6,Ramesh Kumar,February,2024,1,Pavilion 3,Laptop,HP,8050,9844.84,Ananya Verma,Male,58,Bengaluru,Karnataka,Gold,22-11-2024,9844.84,984.484,8860.356,8050,810.356
8477,216,46,STR005,03-07-2025,4,5,Net Banking,Delivered,4,Divya Iyer,July,2025,3,UltraGear 6,Accessories,LG,15465,20018.19,Vikram Kumar,Female,34,Chennai,Tamil Nadu,Silver,24-11-2022,80072.76,4003.638,76069.122,61860,14209.122
8478,261,31,STR001,04-07-2025,4,5,UPI,Delivered,3,Suresh Reddy,July,2025,3,Pavilion 7,Laptop,HP,12151,13800.85,Diya Iyer,Female,36,Delhi,Delhi,Gold,29-12-2024,55203.4,2760.17,52443.23,48604,3839.23
8479,258,3,STR005,15-09-2025,3,10,UPI,Delivered,4,Suresh Reddy,September,2025,3,iPhone 3,Phone,Apple,53442,70826.44,Harini Gupta,Male,57,Bengaluru,Karnataka,Gold,25-06-2023,212479.32,21247.932,191231.388,160326,30905.388
8480,252,55,STR002,23-11-2025,3,20,Debit Card,Returned,1,Arun Prakash,November,2025,4,Airdopes 7,Accessories,Boat,12887,15380.68,Meera Verma,Female,19,Delhi,Delhi,Silver,04-06-2022,46142.04,9228.408,36913.632,38661,-1747.368
8481,98,54,STR004,30-08-2024,4,20,Net Banking,Delivered,4,Pooja Nair,August,2024,3,Airdopes 6,Accessories,Boat,59863,78446.03,Harini Menon,Male,45,Mumbai,Maharashtra,Premium,11-05-2024,313784.12,62756.824,251027.296,239452,11575.296
8482,312,33,STR002,29-11-2025,3,10,Cash,Delivered,6,Ramesh Kumar,November,2025,4,ThinkPad 1,Laptop,Lenovo,44983,55548.02,Aditya Mohan,Male,41,Delhi,Delhi,Silver,25-07-2022,166644.06,16664.406,149979.654,134949,15030.654
8483,281,26,STR004,31-08-2024,1,0,Net Banking,Returned,3,Suresh Reddy,August,2024,3,Pavilion 2,Laptop,HP,47649,60375.45,Meera Gupta,Male,30,Bengaluru,Karnataka,Premium,18-09-2024,60375.45,0,60375.45,47649,12726.45
8484,94,14,STR003,07-06-2025,3,5,UPI,Delivered,7,Pooja Nair,June,2025,2,Galaxy 6,Phone,Samsung,37032,43405.83,Rohit Singh,Male,30,Hyderabad,Telangana,Premium,23-01-2022,130217.49,6510.8745,123706.6155,111096,12610.6155
8485,61,52,STR003,12-03-2025,4,10,Credit Card,Delivered,6,Neha Kapoor,March,2025,1,Airdopes 4,Accessories,Boat,43068,57726.31,Harini Nair,Female,60,Delhi,Delhi,Premium,03-03-2023,230905.24,23090.524,207814.716,172272,35542.716
8486,93,42,STR001,11-04-2024,3,15,Credit Card,Delivered,2,Amit Shah,April,2024,2,UltraGear 2,Accessories,LG,59209,73923.31,Sanjay Sharma,Male,57,Mumbai,Maharashtra,Regular,01-05-2023,221769.93,33265.4895,188504.4405,177627,10877.4405
8487,79,3,STR004,16-10-2024,1,0,Net Banking,Delivered,4,Suresh Reddy,October,2024,4,iPhone 3,Phone,Apple,53442,70826.44,Vivaan Mohan,Female,27,Chennai,Tamil Nadu,Silver,13-01-2023,70826.44,0,70826.44,53442,17384.44
8488,119,6,STR005,02-10-2025,3,0,Debit Card,Delivered,6,Suresh Reddy,October,2025,4,iPhone 6,Phone,Apple,2887,3663.66,Aditya Singh,Female,61,Delhi,Delhi,Premium,05-09-2023,10990.98,0,10990.98,8661,2329.98
8489,211,2,STR002,07-08-2025,4,10,Cash,Delivered,3,Amit Shah,August,2025,3,iPhone 2,Phone,Apple,35733,48219.76,Karthik Menon,Male,54,Chennai,Tamil Nadu,Premium,04-01-2023,192879.04,19287.904,173591.136,142932,30659.136
8490,109,5,STR005,17-03-2025,4,20,Debit Card,Delivered,3,Divya Iyer,March,2025,1,iPhone 5,Phone,Apple,20211,24035.7,Arjun Das,Female,50,Mumbai,Maharashtra,Gold,17-07-2023,96142.8,19228.56,76914.24,80844,-3929.76
8491,193,71,STR001,12-08-2024,3,20,Net Banking,Delivered,1,Arun Prakash,August,2024,3,Nord 7,Phone,OnePlus,41947,53653.01,Aarav Gupta,Female,37,Hyderabad,Telangana,Gold,17-10-2024,160959.03,32191.806,128767.224,125841,2926.224
8492,120,49,STR005,01-06-2025,1,5,Debit Card,Delivered,7,Amit Shah,June,2025,2,Airdopes 1,Accessories,Boat,10008,13029.7,Aditya Nair,Male,60,Chennai,Tamil Nadu,Regular,15-09-2023,13029.7,651.485,12378.215,10008,2370.215
8493,434,26,STR005,20-04-2024,4,15,Credit Card,Delivered,1,Ramesh Kumar,April,2024,2,Pavilion 2,Laptop,HP,47649,60375.45,Sneha Sharma,Male,19,Mumbai,Maharashtra,Gold,07-01-2025,241501.8,36225.27,205276.53,190596,14680.53
8494,243,18,STR005,26-04-2025,4,5,Credit Card,Delivered,5,Divya Iyer,April,2025,2,Inspiron 2,Laptop,Dell,35819,48116.74,Priya Mohan,Female,23,Hyderabad,Telangana,Premium,03-09-2022,192466.96,9623.348,182843.612,143276,39567.612
8495,486,41,STR001,17-07-2025,2,0,Debit Card,Delivered,7,Arun Prakash,July,2025,3,UltraGear 1,Accessories,LG,22680,26326.2,Sanjay Sharma,Female,39,Chennai,Tamil Nadu,Silver,13-01-2024,52652.4,0,52652.4,45360,7292.4
8496,350,36,STR005,27-05-2024,4,5,Credit Card,Delivered,5,Neha Kapoor,May,2024,2,ThinkPad 4,Laptop,Lenovo,38664,51499.94,Kavya Nair,Male,41,Coimbatore,Tamil Nadu,Regular,29-05-2024,205999.76,10299.988,195699.772,154656,41043.772
8497,26,11,STR001,03-02-2024,2,10,Debit Card,Delivered,1,Divya Iyer,February,2024,1,Galaxy 3,Phone,Samsung,31131,39819.44,Kavya Menon,Male,35,Delhi,Delhi,Silver,22-02-2023,79638.88,7963.888,71674.992,62262,9412.992
8498,257,40,STR005,18-11-2025,4,20,Debit Card,Delivered,2,Neha Kapoor,November,2025,4,ThinkPad 8,Laptop,Lenovo,16710,21643.37,Priya Reddy,Male,52,Coimbatore,Tamil Nadu,Premium,08-01-2022,86573.48,17314.696,69258.784,66840,2418.784
8499,450,30,STR005,21-07-2025,2,10,Debit Card,Delivered,4,Neha Kapoor,July,2025,3,Pavilion 6,Laptop,HP,4465,5598.89,Ananya Reddy,Female,22,Chennai,Tamil Nadu,Regular,17-07-2022,11197.78,1119.778,10078.002,8930,1148.002
8500,262,60,STR003,05-12-2024,4,20,Credit Card,Delivered,4,Neha Kapoor,December,2024,4,MX Master 4,Accessories,Logitech,17334,20959.66,Priya Joseph,Male,41,Mumbai,Maharashtra,Gold,31-12-2022,83838.64,16767.728,67070.912,69336,-2265.088
8501,96,4,STR004,26-03-2024,3,20,Net Banking,Delivered,3,Arun Prakash,March,2024,1,iPhone 4,Phone,Apple,15478,18350.02,Arjun Joseph,Female,59,Delhi,Delhi,Regular,30-01-2025,55050.06,11010.012,44040.048,46434,-2393.952
8502,337,63,STR002,26-08-2024,3,10,Credit Card,Delivered,6,Fatima Khan,August,2024,3,MX Master 7,Accessories,Logitech,3106,3650.12,Kavya Mohan,Female,60,Bengaluru,Karnataka,Premium,03-09-2022,10950.36,1095.036,9855.324,9318,537.324
8503,497,29,STR003,03-07-2024,2,20,UPI,Delivered,6,Pooja Nair,July,2024,3,Pavilion 5,Laptop,HP,50761,63234.29,Diya Nair,Female,18,Bengaluru,Karnataka,Regular,16-01-2024,126468.58,25293.716,101174.864,101522,-347.136
8504,190,27,STR005,13-03-2024,3,20,Credit Card,Delivered,3,Ramesh Kumar,March,2024,1,Pavilion 3,Laptop,HP,8050,9844.84,Arjun Verma,Female,18,Bengaluru,Karnataka,Gold,15-05-2023,29534.52,5906.904,23627.616,24150,-522.384
8505,168,15,STR005,08-12-2025,1,0,Net Banking,Delivered,1,Suresh Reddy,December,2025,4,Galaxy 7,Phone,Samsung,38825,52336.67,Meera Mohan,Female,24,Delhi,Delhi,Silver,04-06-2023,52336.67,0,52336.67,38825,13511.67
8506,448,43,STR003,16-07-2025,4,20,UPI,Delivered,5,Ramesh Kumar,July,2025,3,UltraGear 3,Accessories,LG,7439,10002.48,Ananya Joseph,Male,39,Coimbatore,Tamil Nadu,Gold,22-04-2022,40009.92,8001.984,32007.936,29756,2251.936
8507,24,68,STR002,19-11-2024,4,0,UPI,Delivered,3,Neha Kapoor,November,2024,4,Nord 4,Phone,OnePlus,19799,26436.28,Daniel Nair,Female,56,Coimbatore,Tamil Nadu,Premium,24-08-2023,105745.12,0,105745.12,79196,26549.12
